numTokens,NVnum,NVscore,PVnum,PVscore,NAnum,NAscore,PAnum,PAscore
229,5,-2.4671600000000002,77,41.49599999999999,5,-2.368,77,41.286000000000016
418,15,-5.82006,123,62.24599999999998,14,-5.6013399999999995,123,62.979
198,6,-2.19262,62,27.872000000000003,6,-2.1904,62,28.235
193,2,-0.81918,65,31.744000000000007,2,-0.80216,65,32.022999999999996
74,1,-0.50098,14,4.882000000000001,1,-0.4699,14,5.448999999999999
135,2,-1.01084,50,21.611,2,-1.08484,50,22.879000000000005
110,0,0.0,50,25.468,0,0.0,50,25.714000000000002
298,2,-1.0249,93,51.334,2,-0.9767999999999999,93,50.529000000000025
116,1,-0.04588,34,15.273000000000001,1,-0.13541999999999998,34,16.095
97,0,0.0,36,17.939179999999997,0,0.0,36,18.271739999999998
294,3,-1.5939599999999998,122,65.586,3,-1.5088599999999999,122,66.33800000000004
3094,51,-19.94124,1093,575.1430000000003,50,-19.88010000000001,1093,575.6229999999999
232,2,-0.76738,74,38.419999999999995,2,-0.80734,74,39.59499999999999
624,9,-4.394119999999999,212,117.38300000000007,9,-4.22022,212,116.28599999999999
270,3,-1.7094,93,43.677,3,-1.6169,93,44.33900000000001
322,11,-3.9893400000000003,88,43.78299999999998,11,-3.9826799999999998,88,44.241
97,0,0.0,47,21.126999999999995,0,0.0,47,21.608000000000004
229,5,-2.4227600000000002,80,44.705999999999996,5,-2.36726,80,44.88500000000001
261,6,-2.66276,75,36.87099999999999,6,-2.4204799999999995,75,37.864000000000004
189,4,-1.7360399999999998,72,39.09899999999999,4,-1.6983000000000001,72,38.86299999999999
200,3,-0.77046,62,31.62500000000001,3,-0.7083999999999999,62,32.071
557,15,-5.25696,169,87.49399999999999,15,-5.42568,169,87.96499999999993
39,1,-0.30857999999999997,9,5.460999999999999,1,-0.30413999999999997,9,5.399
98,5,-2.1659800000000002,29,13.130999999999998,5,-2.14378,29,13.758999999999999
145,1,-0.47804,45,22.194,1,-0.44695999999999997,45,22.7
158,2,-1.16698,60,32.827000000000005,2,-1.11222,60,32.81600000000001
129,5,-1.62652,41,20.647000000000006,5,-1.65242,41,20.923
240,5,-2.1408199999999997,93,48.54700000000001,5,-2.06164,93,48.76999999999998
55,0,0.0,20,9.123,0,0.0,20,9.796
753,22,-8.74606,206,133.55999999999983,22,-8.99988,206,130.15299999999993
417,15,-6.3070200000000005,117,67.77399999999997,15,-6.18788,117,66.026
137,3,-1.15736,46,23.338000000000008,3,-1.17956,46,23.600000000000005
120,0,0.0,36,19.380999999999997,0,0.0,36,19.848
101,1,-0.27972,36,17.184,1,-0.2886,36,17.508
119,2,-1.18992,46,22.313000000000002,2,-1.1403400000000001,46,23.276000000000007
93,1,-0.6475,30,13.228,1,-0.6215999999999999,30,14.136999999999997
63,1,-0.67932,16,8.76,1,-0.66156,16,8.745000000000001
55,0,0.0,20,12.869,0,0.0,20,12.635000000000002
180,4,-1.34828,61,31.490000000000002,4,-1.39194,61,31.614
144,1,-0.50098,40,23.236,1,-0.47064,40,22.889
42,1,-0.04588,14,4.151,1,-0.13541999999999998,14,4.946000000000001
145,3,-1.14132,45,22.501,3,-0.88156,45,22.91
321,4,-1.88206,94,52.654,3,-1.80042,94,52.09000000000001
235,4,-0.9435,83,40.408999999999985,4,-1.05302,83,40.993
207,4,-0.91908,63,37.734999999999985,4,-1.05524,63,37.50699999999999
53,0,0.0,18,9.024,0,0.0,18,9.061000000000002
192,4,-2.03056,58,32.13900000000001,4,-1.9743199999999996,58,32.679
147,3,-1.31202,50,25.346,3,-1.34754,50,25.695000000000004
94,1,-0.04588,36,17.609,1,-0.13541999999999998,36,18.028
231,5,-1.6012799999999998,67,32.608000000000004,5,-1.5513,67,33.586000000000006
69,0,0.0,27,13.485999999999997,0,0.0,27,13.917
90,4,-2.26736,19,11.417,4,-2.23332,19,11.279999999999998
79,1,-0.4884,34,16.71,1,-0.45732,34,16.648000000000007
156,1,-0.31598,51,28.961000000000006,1,-0.30857999999999997,51,28.287999999999997
756,16,-6.51052,208,111.52099999999992,16,-6.498679999999999,208,110.19000000000003
238,7,-3.6963,91,44.559000000000005,7,-3.51056,91,45.24000000000001
356,4,-1.6161599999999998,111,54.373999999999995,4,-1.60284,111,54.625
612,13,-6.031739999999998,194,112.38500000000003,13,-5.84378,194,111.08000000000003
241,4,-1.8929200000000002,70,37.26800000000001,4,-1.77304,70,37.465
